,cs_national_sa,cs_national_nsa,cs_10city_sa,cs_10city_nsa,cs_20city_sa,cs_20city_nsa,cs_atlanta_sa,cs_atlanta_nsa,cs_boston_sa,cs_boston_nsa,cs_charlotte_sa,cs_charlotte_nsa,cs_chicago_sa,cs_chicago_nsa,cs_cleveland_sa,cs_cleveland_nsa,cs_dallas_sa,cs_dallas_nsa,cs_denver_sa,cs_denver_nsa,cs_detroit_sa,cs_detroit_nsa,cs_las_vegas_sa,cs_las_vegas_nsa,cs_los_angeles_sa,cs_los_angeles_nsa,cs_miami_sa,cs_miami_nsa,cs_minneapolis_sa,cs_minneapolis_nsa,cs_new_york_sa,cs_new_york_nsa,cs_phoenix_sa,cs_phoenix_nsa,cs_portland_sa,cs_portland_nsa,cs_san_diego_sa,cs_san_diego_nsa,cs_san_francisco_sa,cs_san_francisco_nsa,cs_seattle_sa,cs_seattle_nsa,cs_tampa_sa,cs_tampa_nsa,cs_washington_sa,cs_washington_nsa,cs_la_high_sa,cs_la_high_nsa,cs_la_mid_sa,cs_la_mid_nsa,cs_la_low_sa,cs_la_low_nsa,cs_ny_high_sa,cs_ny_high_nsa,cs_ny_mid_sa,cs_ny_mid_nsa,cs_ny_low_sa,cs_ny_low_nsa,cs_sf_high_sa,cs_sf_high_nsa,cs_sf_mid_sa,cs_sf_mid_nsa,cs_sf_low_sa,cs_sf_low_nsa,cs_boston_condo_sa,cs_boston_condo_nsa,cs_chicago_condo_sa,cs_chicago_condo_nsa,cs_la_condo_sa,cs_la_condo_nsa,cs_ny_condo_sa,cs_ny_condo_nsa,cs_sf_condo_sa,cs_sf_condo_nsa,fhfa_national_sa,fhfa_national_nsa,fhfa_new_england_sa,fhfa_new_england_nsa,fhfa_middle_atlantic_sa,fhfa_middle_atlantic_nsa,fhfa_south_atlantic_sa,fhfa_south_atlantic_nsa,fhfa_east_south_central_sa,fhfa_east_south_central_nsa,fhfa_west_south_central_sa,fhfa_west_south_central_nsa,fhfa_east_north_central_sa,fhfa_east_north_central_nsa,fhfa_west_north_central_sa,fhfa_west_north_central_nsa,fhfa_mountain_sa,fhfa_mountain_nsa,fhfa_pacific_sa,fhfa_pacific_nsa,zillow_us,zillow_california,zillow_florida,zillow_texas,zillow_new_york,zillow_washington,zillow_massachusetts,zillow_colorado,zillow_arizona,zillow_nevada,zillow_oregon,zillow_georgia,zillow_north_carolina,zillow_illinois,zillow_pennsylvania,zillow_ohio,zillow_michigan,zillow_virginia
2015-04-01,170.283,169.959,192.582889076266,191.75849596237495,177.711141715108,176.987796956049,122.104082367997,121.533896625577,177.18569557047798,176.519392464367,132.27389628540502,132.457423904416,130.501348063482,128.922146236712,107.22648795512698,106.194661803466,148.8007470404,148.80297,166.031021515786,166.06469747536102,101.006725366774,99.443270261837,140.846164667052,140.092973485892,233.089488166718,232.562612499003,198.842654224477,198.402114217315,144.43292043916202,142.694250772339,177.646062267082,175.621343199731,151.01176115834102,150.45769596461702,177.485033560287,176.88647147991298,209.827089331292,209.759208706096,209.42216168005905,210.86130499034095,177.10383617066398,178.03973063165,168.686845277492,168.07709058695,209.70087234542703,209.573506657408,225.150546270424,224.716866826311,235.21481586222697,235.133150034067,249.643430279626,248.45210053629,171.532564397404,169.649693514391,179.378099720103,177.35482788096198,187.798018179789,184.531274137947,211.772314655829,214.527804859006,210.370950687845,211.492045897898,210.671352225873,209.856848095591,199.724506066059,199.520719185465,133.462130406196,131.811298442126,245.551257919814,246.113023910848,248.098820307729,246.329411318794,226.97605132993695,229.525844962731,212.97,214.88,209.56,210.26,200.91,201.29,211.59,214.07,200.54,202.51,228.31,229.99,178.76,180.53,217.11,219.09,267.92,270.0,236.86,238.75,193689.55914372575,420505.592720265,178726.15312222883,167904.83441983644,281483.2614970775,279967.5900267828,351177.83340060053,288358.61360115843,201863.2736304564,207232.79465311603,261427.43415220585,155222.34990198835,163480.15906170834,169029.25101075973,164471.73218783922,123694.2058720742,130756.1789891618,242650.22367395984
2015-05-01,170.865,171.84,193.201785514984,193.772710356615,178.28415107496602,178.912243021589,122.423217171959,123.239082145676,178.381145461802,179.255007737439,132.587197512668,133.400554173946,130.153733897738,130.418994004809,107.657645288134,107.955191783321,149.32214528661,150.26878,166.770624004477,167.870601090349,101.329416791072,100.990964063177,141.946895319121,142.119828164205,234.190683719101,235.29239270656,199.339715079174,199.924986548128,144.354946887307,144.373748148017,178.214733910382,177.22957982624402,151.621931676111,151.513623641718,178.49128695638402,179.423322394579,210.445158066404,211.550046856201,210.288625240054,213.666290087079,177.652037673329,180.54364844639,168.916070598586,169.320531366245,209.300723506033,210.946989195283,226.273484985013,227.609800373937,236.497785444696,237.632150053672,251.66196886307895,252.246450961556,171.618888036429,170.632637135763,180.718290384002,179.726745276479,189.365581167906,187.798884935621,213.204933790412,217.45026170588295,212.10364843265,215.02187675606095,211.394276153069,212.68016339314,200.04954246341305,202.488160781346,133.258935343691,134.067508303586,246.32324560512,247.792808172267,250.455999722052,248.962183337579,228.33427351210705,232.420723877971,214.16,218.01,210.29,214.52,201.8,204.79,213.35,217.39,199.32,202.84,230.32,233.77,179.99,183.79,217.77,221.73,270.04,274.16,238.02,241.38,194698.600241135,422742.96578865167,179976.57796724953,169026.4335535874,282324.5895179302,282055.13308745465,352567.94758476416,291223.04328655807,203266.6103576585,208969.03821827724,263295.33492383733,156129.2594210857,164127.99902657853,169814.70566419352,165088.1630192872,124396.54464042296,131896.5884189494,243159.93508336757
2015-06-01,171.46099999999998,173.438,193.712778401254,195.516980867901,178.83679394180805,180.609800034359,122.892570481694,124.809468039519,179.683655078498,181.864251537407,132.842814207645,134.244438565267,129.76382253337098,131.810966276097,107.855484490781,109.370850230339,150.002336265252,151.66958,168.01115855374098,170.087182862914,101.568781305203,102.659151026004,142.38969648018102,143.142053651958,235.044664654217,237.08719753737705,199.732267049999,200.566790323399,144.468946753381,146.02827324523898,178.655059272021,179.430655398439,152.332709715779,152.88107453443,179.96568255444697,182.178017570653,210.240318952564,212.087448194535,210.742820551608,214.611339719584,178.451236063841,182.42804898679,168.943864177083,169.799202545333,209.751096224765,212.48407681391495,227.094978445158,229.550590050874,237.662042348578,239.559590165087,252.960133475429,254.24762054129903,171.781057289674,172.557600076984,181.430873678567,181.806713662298,190.81955824262295,191.903501130034,213.511378232806,217.543900695637,212.89375891281105,216.742593073738,213.231136246913,216.438171498918,200.419504788611,204.3528612811,132.944119630609,135.668557680763,247.16084627833305,249.16774636488304,252.909923210103,252.903328103654,227.87210837553903,231.377406972388,215.04,220.11,212.53,218.35,201.94,206.98,214.55,219.45,199.78,203.91,230.94,235.16,180.99,186.55,217.89,223.57,270.99,276.41,239.26,243.06,195667.65424498628,425035.8087196281,181258.6847889529,170143.6510172677,283246.71571019164,284038.1669308036,353727.77784968767,293986.27066292387,204664.33256357457,211125.4197255273,265271.50481719663,157039.46286097926,164777.5112816559,170459.02482012412,165638.06988340584,125072.47020202938,132910.23792186833,243640.79867520917
2015-07-01,172.137,174.481,194.211311853958,196.703433040505,179.385917137769,181.787036506322,123.543197424339,125.85161333344,180.96456658262295,183.849046124388,133.13416251005398,134.43191587299,129.471959464977,132.708731533233,108.209568003413,110.080195630588,151.623958103703,153.56296,168.87051825851802,171.29516965004998,101.437898654503,103.306102649014,143.215010910285,144.407307976844,235.638205773792,238.061647523495,199.984073604348,201.223879386459,144.551069688929,147.064818187831,178.844084955502,180.76113820136905,152.981609344632,153.954109218236,181.649156926992,184.58268458478295,212.205545812703,214.591585056478,211.884445542692,215.469007240604,179.24025489376498,183.199347606098,169.90264601839,171.159445209006,209.84863487350896,212.981060626962,227.470584201555,230.354711555112,238.59518539809503,240.988704097736,253.185172734449,254.63263957806495,171.671376871073,173.58654698060502,181.92752263854695,183.543235582593,191.42536884858,194.226134005589,213.9753959484,217.060913444017,214.38555899452,218.47003892879505,214.441184997694,218.137574124819,201.35310425817,205.561582434223,132.566138155576,136.136448565914,248.4891371506,250.626165062758,254.144172204656,255.765901411128,229.676258754243,232.94757444103,215.97,220.87,211.97,217.7,203.25,208.18,215.51,220.27,200.04,203.67,232.02,235.93,180.44,185.7,218.61,224.65,275.47,279.99,241.26,245.37,196668.97069332865,426842.56091705366,182720.52405382195,171305.25823160692,284394.6476843822,286136.9498693579,355092.8418317227,296893.91195320926,206137.729584433,213358.2950067749,267521.2474964373,158041.21965779315,165466.32829108209,171148.08512167132,166292.77120145282,125774.24234932545,133765.3806394974,244264.6089564192
2015-08-01,172.91400000000002,174.92,194.766876261753,197.164936226344,180.003901217557,182.306002318563,123.917819369123,126.179288567546,181.826180312415,184.531481593698,133.270573251825,134.364603208001,129.37034289277398,132.840677054899,107.997348953674,109.745801207609,152.997188517745,154.67285,170.71418385876498,172.77602248974,101.503406561583,103.728660100135,143.558136618153,144.884213247219,236.229071061385,238.222875030664,201.168907920392,201.95372958938,144.59824161320802,147.420217253573,179.117338045072,181.609246462028,153.640664998384,154.821258764591,183.80794524079,186.509565666001,213.41763012365504,215.350886506551,213.134229467208,215.124391106227,180.977785740638,183.833667385634,171.002501747021,172.089857759203,210.08430736984403,212.805167674392,227.429254928387,229.833324896734,239.490430691212,241.397452079222,254.022182255319,255.423363641038,171.997476430124,174.41007299768998,181.869487775064,184.43654764502105,192.105039023894,195.273336026932,215.133166694229,215.907573028158,215.82666497811,218.85364140968895,216.341085872156,220.225643323058,202.77501876249696,206.263446197496,132.228766822539,135.660404035648,249.43902848125904,251.185423286557,255.576519325318,257.367509610328,231.766916012098,235.07444710677,216.5,220.22,211.99,216.46,203.77,208.15,215.84,218.95,201.7,204.55,233.15,235.81,179.98,184.38,220.32,224.77,275.29,278.8,242.22,244.92,197719.20428503104,428053.4163473162,184268.12808584308,172517.11646523353,285771.6236119276,288271.3703001432,356889.0511860365,299970.06946317264,207650.3424968711,215247.9362575295,270109.8456421315,159080.59868010148,166181.98976228075,171763.18461832308,167044.9506393914,126513.0904841867,134558.5688700881,245029.7101412977
2015-09-01,173.80599999999998,175.025,195.615343702454,197.31549332415295,180.919583471035,182.502873903157,124.964491120287,126.293536400189,182.457718604161,184.395183392968,133.542366078569,134.160821427144,129.587344806284,132.174611195008,107.859820847105,109.316502569972,154.21857214597,155.26289,172.254431621069,173.478749302121,101.776275288691,103.528051568198,143.88194381942,144.96800190340798,237.29091950531895,238.593426091172,203.11092588861305,203.754372153239,145.201073176332,147.579550438578,179.340335037598,181.50609829170503,154.272188074316,155.096626090355,185.941011104788,187.977968575059,215.12964396600495,216.487609623186,215.616859484614,216.261223269549,183.10273119056,184.258409249884,172.293324775235,172.919078271798,210.245223299428,211.806558839298,227.73856487337895,229.205678745598,241.38115088314495,242.479594083411,254.95285871493095,256.10224790025103,171.755793398388,173.854387662914,182.81484249039104,185.132973166885,192.732227256301,195.686416587105,217.28556699284096,216.871251500244,218.56996666037705,219.492447929286,219.01081702885295,221.497664125001,204.432708319824,206.08897993284,132.350058028622,135.194457190882,251.466927465226,252.50041356430305,256.721740905579,259.130490833969,234.490400346713,236.59206923047,217.52,219.99,212.01,214.55,203.61,206.29,217.4,219.66,201.74,203.96,233.7,235.5,181.72,184.8,220.58,223.27,277.51,279.27,243.56,244.95,198880.51869352235,429089.10854909424,185951.6316492521,173752.80069018982,287592.7057199821,290721.92652232025,359205.5969996247,303209.367982067,209348.33427829645,216900.97817994803,272943.60677838814,160181.68770878707,166956.65990439034,172477.1567651139,167781.3908225625,127208.53442318256,135347.87876650042,245908.15238620865
2015-10-01,174.77,175.02900000000002,196.546263302789,197.153446600214,181.92133677953,182.480372991978,125.737293040522,126.009994884126,183.652528124817,184.09590583658,134.23781220051,134.4288847276,130.000605471993,131.10871547540398,108.102323614506,108.630280038523,155.529758754811,155.79351,174.070397497873,174.207879726283,102.026851280103,103.197693481806,144.294832602798,144.830521732562,238.594035172772,238.872584230974,204.925715728397,205.06071446429695,145.978806256237,147.376804194231,179.68417305792198,180.990260020205,155.204452713579,155.892971123013,188.203402909274,188.846306345055,215.463373903292,215.624069469006,217.880697173717,217.755577883955,185.638476558107,185.16457621443504,173.702841032263,174.036152158701,210.466537036777,210.67878446794103,228.68866766122505,229.065418888591,242.275982891046,242.17423775953495,257.971034090218,258.647584115382,171.937971709127,173.282929217166,183.854897194865,185.12417235120603,192.250567089463,193.993788186373,220.187149150807,220.175973108614,219.246303231279,218.985366920082,220.85777056307003,221.19853121637695,205.53682976651,205.195581093704,133.425109810501,134.956614230445,253.137890513453,253.209866798785,256.577861777086,257.945027453033,236.006583815235,236.060690433838,218.73,219.99,212.92,213.99,204.35,206.18,218.93,220.42,203.19,204.1,235.18,235.23,182.66,184.07,221.35,223.08,277.43,278.1,245.6,246.01,200101.03025122412,430365.78040908696,187710.81202688243,174997.87980327755,289562.23978183843,293399.7991864274,361591.9471063329,306256.11314032244,211089.8962942178,218369.9991549022,276175.4572083345,161236.55209794623,167793.68646212117,173470.55199922388,168337.2048271936,127858.0684974528,136162.58040994612,246851.84570295992
2015-11-01,175.715,175.11900000000003,197.56008341398,197.05980223177897,183.013249952873,182.509067732873,126.360848396821,125.724723172521,183.877234398731,183.195820223287,135.498960319083,134.913723190109,130.89793585590098,130.262578515041,108.806876568984,108.75885933657,156.658890876158,156.10631999999998,175.282825721657,174.43179806037,103.174893531844,103.23820465026,144.79298625731002,144.715636255519,240.120376503451,239.375899727352,206.629265046138,206.60969957450695,147.02611219093902,147.37518527603,180.30189310601895,180.42092849188305,156.090776988339,156.34045343028998,190.15037496275903,189.406978930978,217.355612860968,216.34028868262,219.571458755682,218.349654814125,187.972234605925,185.962168884829,174.86244631838298,174.938218622909,211.41582420483897,210.39049739677,229.688179242312,228.714234559076,244.529996205978,243.42955908665695,260.543733735103,260.94617476296,172.579044066755,172.563819634957,184.256224008962,184.500192568163,193.57404208471297,194.26469356536,221.48778814684897,220.32869337665,221.08401603332695,219.448310081177,222.93624417165,221.377440636108,206.360634190851,204.578131232145,134.33405414921302,134.136342432595,255.28744952821,254.436765193204,257.165424207421,257.025649774788,237.201676477837,235.001470213409,219.78,220.22,212.74,213.41,203.92,204.67,219.65,220.33,204.03,204.33,234.97,234.74,183.66,184.04,221.92,222.7,282.98,282.85,248.41,247.91,201197.31231362815,431431.3048165583,189407.05632707255,176094.34597153703,291171.6978424296,296389.0039307655,363740.4474729709,309197.70563470334,212856.7130706584,220122.16089288204,279383.95818720944,162178.5645163598,168518.91430863936,174416.39351793576,168618.23100633232,128251.37998632569,136836.14748324448,247664.32858805443
2015-12-01,176.519,175.092,198.240902232212,196.818673077496,183.85219115357896,182.43312279554905,126.875087695754,125.598675223189,184.449297558158,182.770240061083,136.457979528126,135.37018086457,131.383359095009,129.651692727565,109.392303486592,108.650567703759,157.789974025226,156.43941,176.192319140631,174.32529295822,104.161688516975,103.381123002011,145.979300879004,145.33657299326902,241.696068722684,240.164965111133,206.56932985242295,205.983656585284,147.859617073994,146.862183593015,180.44413365494304,179.755706574394,157.48744647495198,157.11936781017098,192.033592600649,190.110123709717,220.113976455564,217.65875017631,220.572435995802,217.913949336879,189.714540092891,186.265721893595,176.70796944451598,176.40267061211998,211.358274601756,209.640917508307,231.560055741808,229.768685057937,245.82027230306,243.871093350303,262.127460682943,261.295503647866,173.207498247259,172.354050906953,184.101130007443,183.645040140016,192.493042696356,192.08249886742695,221.460841548771,218.973351070852,222.55145759582905,219.8144478103,226.166030950531,223.568391342729,207.526245439319,204.946568234487,134.470739887542,132.480557937753,256.137937878003,253.705478297096,256.78134741093896,255.469297211072,240.416178701415,236.32503226155103,220.77,219.94,214.92,213.95,204.71,204.45,220.54,220.36,205.52,205.1,235.94,235.08,184.27,182.76,224.43,223.44,281.65,279.77,249.77,247.88,202288.1937289821,432403.184187904,190981.91521319532,177231.51989442096,292476.0637687727,299715.1858477711,365985.8789082503,312067.297000062,214516.4066384655,221668.14417925235,282913.199683792,163126.5453989974,169347.8445377549,175334.1741508375,168991.85512441455,128743.5282522133,137561.6382386729,248486.34719784907
2016-01-01,177.245,175.016,199.09193653191105,196.689038779769,184.682288686474,182.353062968335,127.691300625354,125.680937324481,184.552925378982,182.095291449774,136.70268947001,135.291091137873,131.70989771414,129.016876606409,109.985963768393,108.809320327151,158.75365114681003,156.62929,177.387225271871,174.714834818661,104.898846199998,103.18102130427,146.697249861877,145.68535431480302,243.467042881026,241.17712558425,207.441123076754,206.68266874485695,148.475150029975,146.08229301003598,180.47019699480495,179.40563797292,157.77814962683502,156.70870717894698,194.20477081253503,190.933698556033,221.473886691724,218.744509569905,221.381459592687,216.488284292581,191.512432058398,186.488466196758,177.855076879541,176.84409778467,212.1065657121,208.878005229657,233.77919165554297,230.55176280963295,247.473795398735,245.244028650426,264.982820579333,263.249760526679,173.518147498739,172.392528329084,183.454573551545,182.57488241885,192.800391945031,191.63282607196095,221.69716666499696,215.78996738128004,224.71426468743095,219.658216981718,227.999159879733,224.171245771854,208.768885995005,204.997045887403,135.041573757388,131.495873170941,257.7785571285,254.98705307314304,258.506688995133,257.67312135259897,244.411315142492,237.59658402954895,221.84,219.85,216.6,214.77,203.94,203.05,223.16,221.48,207.39,206.17,236.86,235.15,184.99,181.75,225.67,223.18,283.11,281.08,249.67,246.68,203463.8303993981,435622.9902578434,192433.561912679,178449.25509724804,293399.0153451601,303359.66195857315,368372.0835353959,315019.3472812281,216554.2577489693,223189.1542531698,286313.5411560277,164175.51777757058,170290.07091410208,176216.06094433143,169500.03279456167,129406.07866551031,138490.65654722988,249392.7949330028
